record_id,machine_id,machine_type,temperature_c,vibration_mms,running_hours,pressure_bar,sound_db,status
1894,M012,Compressor,90.71,6.873,3678.7,4.739,80.07,Warning
1895,M009,Pump,72.86,3.365,1534.9,4.44,58.06,Normal
1896,M011,Fan,84.31,7.478,5328.7,5.403,82.49,Warning
1897,M009,Motor,63.95,2.451,3922.7,2.987,66.9,Normal
1898,M008,Motor,124.33,9.293,8430.3,5.637,101.39,Fault
1899,M020,Fan,71.63,1.693,3388.4,3.728,68.03,Normal
1900,M004,Pump,98.23,3.271,5837.4,5.817,75.33,Warning
1901,M006,Compressor,107.66,9.178,6920.1,6.658,102.37,Fault
1902,M019,Fan,85.28,4.631,7966.4,4.939,83.59,Warning
1903,M020,Compressor,69.06,2.721,4655.5,4.043,71.14,Normal
1904,M017,Motor,88.74,6.859,5744.6,5.12,71.28,Warning
1905,M002,Fan,44.46,1.49,1202.2,3.628,66.99,Normal
1906,M010,Motor,48.18,3.684,2247.3,3.48,63.54,Normal
1907,M012,Fan,69.6,5.489,7710.1,5.512,75.69,Warning
1908,M020,Fan,73.4,2.752,4251.8,3.153,72.93,Normal
1909,M007,Motor,63.62,2.216,4755.5,3.041,70.83,Normal
1910,M001,Pump,61.36,2.072,1917.2,3.077,59.5,Normal
1911,M005,Fan,55.3,3.673,3625.5,3.072,70.78,Normal
1912,M004,Motor,64.49,1.309,2988.1,2.85,55.48,Normal
1913,M008,Motor,53.54,1.86,2270.4,4.34,70.42,Normal
1914,M009,Conveyor,78.39,1.611,797.6,3.532,62.59,Normal
1915,M011,Pump,89.29,4.861,7471.4,4.277,72.72,Warning
1916,M001,Motor,56.04,1.844,4691.7,3.671,54.03,Normal
1917,M010,Compressor,57.73,1.372,2052.2,4.205,64.69,Normal
1918,M005,Conveyor,75.15,2.829,915.2,3.806,62.89,Normal
1919,M015,Pump,75.57,0.78,1703.4,3.179,53.48,Normal
1920,M003,Fan,62.03,3.288,3720.4,4.0,65.82,Normal
1921,M004,Pump,73.11,1.179,2355.4,2.989,67.56,Normal
1922,M002,Motor,52.33,2.555,2404.9,3.662,67.82,Normal
1923,M001,Pump,76.15,1.096,4837.5,3.773,73.16,Normal
1924,M001,Conveyor,79.06,4.245,2181.4,3.757,65.4,Normal
1925,M018,Fan,49.06,2.998,4054.4,3.781,60.7,Normal
1926,M005,Fan,51.46,3.038,306.0,3.666,65.02,Normal
1927,M001,Pump,55.78,3.356,369.1,3.673,62.42,Normal
1928,M016,Fan,66.33,3.498,724.8,3.67,58.84,Normal
1929,M009,Pump,132.88,13.016,5481.7,6.589,105.9,Fault
1930,M004,Motor,48.76,2.26,3234.4,3.881,55.61,Normal
1931,M013,Conveyor,70.85,3.231,1485.4,2.889,63.66,Normal
1932,M012,Pump,68.77,0.487,240.9,3.413,59.36,Normal
1933,M006,Fan,67.15,2.702,4471.4,3.686,64.34,Normal
1934,M015,Motor,80.54,5.983,4681.0,4.678,77.57,Warning
1935,M007,Conveyor,58.62,4.028,3868.3,4.096,60.57,Normal
1936,M019,Fan,79.78,6.837,6720.2,5.197,87.55,Warning
1937,M002,Motor,59.2,2.624,2000.5,3.669,58.27,Normal
1938,M015,Motor,50.18,0.876,3138.4,3.448,60.73,Normal
1939,M003,Pump,128.42,11.888,9102.0,6.942,101.66,Fault
1940,M012,Fan,64.65,2.911,1033.9,3.861,61.17,Normal
1941,M014,Motor,47.97,2.771,4714.2,3.723,52.29,Normal
1942,M004,Fan,51.7,1.687,3854.7,3.193,75.37,Normal
1943,M004,Conveyor,72.59,4.182,3372.2,4.249,70.96,Normal
1944,M006,Conveyor,86.86,7.152,5092.8,5.178,83.02,Warning
1945,M009,Conveyor,72.79,5.795,1211.3,2.682,77.95,Normal
1946,M006,Conveyor,58.8,4.518,4903.1,3.707,64.46,Normal
1947,M010,Conveyor,71.43,2.283,3881.7,3.426,62.67,Normal
1948,M015,Pump,67.52,1.516,1273.8,2.89,61.08,Normal
1949,M007,Conveyor,74.91,1.836,4407.5,3.648,71.44,Normal
1950,M004,Compressor,74.88,1.523,3478.3,3.493,71.73,Normal
1951,M010,Motor,61.04,2.567,2619.9,3.475,60.78,Normal
1952,M006,Fan,66.35,2.765,2913.1,3.855,60.8,Normal
1953,M006,Fan,69.72,2.561,181.3,3.157,57.39,Normal
1954,M007,Compressor,98.13,4.595,5250.5,4.972,78.95,Warning
1955,M011,Compressor,118.28,12.159,8774.9,7.276,101.97,Fault
1956,M006,Fan,49.97,2.179,3109.0,3.233,69.43,Normal
1957,M005,Conveyor,61.04,3.38,182.1,3.152,65.12,Normal
1958,M018,Motor,70.1,3.244,4600.8,2.808,63.95,Normal
1959,M020,Compressor,81.12,3.479,4405.5,4.191,69.51,Normal
1960,M010,Conveyor,95.51,5.642,5702.6,5.116,96.51,Warning
1961,M014,Conveyor,70.73,1.834,3531.8,3.571,58.46,Normal
1962,M006,Compressor,73.03,1.774,1573.0,3.925,71.9,Normal
1963,M002,Pump,51.6,2.67,1124.6,3.921,67.55,Normal
1964,M018,Fan,44.78,3.894,2681.7,4.093,58.56,Normal
1965,M013,Conveyor,50.79,3.28,2226.7,3.115,71.91,Normal
1966,M012,Conveyor,83.71,5.115,5954.3,5.457,80.59,Warning
1967,M004,Motor,59.65,3.613,4807.5,3.261,54.1,Normal
1968,M015,Fan,58.62,3.057,3882.4,2.819,67.1,Normal
1969,M010,Motor,46.75,2.971,203.5,3.775,57.96,Normal
1970,M012,Compressor,57.58,3.843,3928.6,3.735,60.46,Normal
1971,M001,Fan,47.67,2.203,3603.6,4.065,71.17,Normal
1972,M020,Motor,78.41,6.461,6291.8,5.407,73.67,Warning
1973,M008,Motor,88.84,5.916,5391.8,4.594,76.86,Warning
1974,M004,Compressor,52.52,1.552,433.1,3.895,62.82,Normal
1975,M020,Pump,63.04,2.565,3582.1,3.808,68.55,Normal
1976,M007,Compressor,63.07,4.057,3628.6,3.455,61.1,Normal
1977,M003,Conveyor,49.1,3.545,1091.6,3.36,73.3,Normal
1978,M006,Pump,70.68,2.985,1376.8,4.156,66.99,Normal
1979,M016,Conveyor,59.81,3.788,1791.0,3.84,64.76,Normal
1980,M003,Pump,68.81,3.294,3681.6,4.222,59.66,Normal
1981,M013,Compressor,53.03,2.483,2347.6,2.54,65.87,Normal
1982,M007,Conveyor,82.05,6.119,6624.3,4.598,86.92,Warning
1983,M006,Compressor,61.11,3.359,4032.2,3.195,71.71,Normal
1984,M020,Pump,71.87,1.803,707.9,3.85,58.41,Normal
1985,M004,Compressor,70.88,1.411,2912.9,3.148,58.6,Normal
1986,M007,Conveyor,99.8,7.9,3974.9,5.176,85.35,Warning
1987,M009,Fan,80.61,5.984,6533.4,4.306,74.58,Warning
1988,M009,Motor,62.49,0.829,512.5,3.811,58.34,Normal
1989,M003,Pump,59.82,1.734,515.8,3.365,53.29,Normal
1990,M009,Conveyor,101.15,6.937,3921.7,5.041,86.68,Warning
1991,M003,Motor,80.45,1.634,4410.0,3.561,62.04,Normal
1992,M014,Compressor,57.33,2.955,4728.1,3.984,61.67,Normal
1993,M007,Conveyor,90.03,4.826,4831.4,5.113,78.1,Warning
1994,M014,Motor,43.94,1.211,932.5,3.954,65.96,Normal
1995,M007,Conveyor,70.05,1.345,3392.5,2.85,70.94,Normal
1996,M013,Conveyor,68.61,1.982,4186.2,4.403,71.97,Normal
1997,M001,Pump,64.32,3.544,4455.6,4.091,64.12,Normal
1998,M011,Pump,69.45,2.795,2736.2,3.802,62.25,Normal
1999,M015,Pump,59.62,3.258,515.5,3.704,65.55,Normal
2000,M019,Motor,110.16,8.246,9487.1,5.696,92.05,Fault
2001,M018,Compressor,125.74,10.354,8277.2,6.78,100.88,Fault
2002,M015,Conveyor,51.19,1.724,2583.5,3.089,68.26,Normal
2003,M020,Motor,46.59,2.958,10.1,3.874,54.98,Normal
2004,M017,Compressor,56.04,2.612,1854.7,3.182,73.77,Normal
2005,M011,Compressor,60.43,3.671,3334.5,4.083,63.58,Normal
2006,M004,Compressor,53.01,3.005,3874.3,3.458,67.93,Normal
2007,M001,Compressor,69.3,1.923,3586.3,3.026,73.54,Normal
2008,M001,Pump,54.8,3.503,2357.9,3.983,68.18,Normal
2009,M014,Conveyor,72.11,3.746,1102.7,2.658,71.85,Normal
2010,M014,Conveyor,70.15,2.871,4334.3,3.883,63.24,Normal
2011,M015,Compressor,64.91,2.237,3411.8,2.829,66.29,Normal
2012,M011,Compressor,74.55,1.207,2186.2,3.093,70.79,Normal
2013,M012,Conveyor,52.49,1.363,4548.8,4.021,76.8,Normal
2014,M005,Motor,56.3,3.129,1870.1,2.584,62.51,Normal
2015,M007,Conveyor,91.24,7.102,6000.7,4.474,82.19,Warning
2016,M015,Compressor,77.15,3.355,4114.2,3.478,61.8,Normal
2017,M002,Pump,91.63,5.661,3737.4,4.38,84.61,Warning
2018,M017,Compressor,70.94,1.94,3120.1,4.039,59.97,Normal
2019,M012,Pump,59.8,1.677,3258.5,3.616,69.0,Normal
2020,M018,Compressor,68.37,3.211,2207.5,2.836,66.13,Normal
2021,M020,Compressor,58.25,3.813,2575.2,3.561,64.3,Normal
2022,M003,Motor,44.73,1.203,2901.3,3.291,59.76,Normal
2023,M001,Conveyor,61.74,3.693,3573.8,3.544,68.45,Normal
2024,M018,Conveyor,55.91,3.197,1792.0,3.594,76.31,Normal
2025,M012,Fan,65.59,2.217,3347.8,3.009,68.17,Normal
2026,M010,Conveyor,58.55,3.484,3262.6,3.162,69.09,Normal
2027,M015,Compressor,85.33,5.677,6442.5,5.687,81.83,Warning
2028,M019,Compressor,73.98,1.265,3369.5,2.665,61.68,Normal
2029,M015,Compressor,81.11,2.992,2038.2,3.043,69.54,Normal
2030,M016,Conveyor,69.97,3.847,3100.0,2.895,61.71,Normal
2031,M004,Pump,108.45,12.532,9069.8,7.002,93.22,Fault
2032,M002,Motor,50.75,3.712,149.7,3.222,62.54,Normal
2033,M019,Fan,68.92,3.175,1187.9,3.181,59.58,Normal
2034,M008,Pump,60.15,2.317,2889.4,3.814,63.33,Normal
2035,M017,Conveyor,63.3,1.962,558.5,3.849,71.02,Normal
2036,M013,Conveyor,48.22,2.062,4028.0,2.984,64.2,Normal
2037,M006,Compressor,53.64,1.844,4986.9,3.015,65.75,Normal
2038,M002,Pump,71.2,1.294,1591.0,3.352,60.06,Normal
2039,M011,Motor,62.23,3.136,133.6,3.556,66.91,Normal
2040,M004,Fan,72.5,6.057,3288.8,4.834,81.15,Warning
2041,M012,Pump,89.28,4.383,5813.7,4.865,83.89,Warning
2042,M001,Motor,62.43,1.38,4226.7,4.002,63.07,Normal
2043,M004,Fan,53.92,1.866,2909.4,3.241,62.87,Normal
2044,M002,Compressor,75.5,2.86,4662.4,3.345,62.73,Normal
2045,M006,Conveyor,129.67,13.559,8703.5,5.984,104.69,Fault
2046,M002,Pump,63.28,3.113,3317.1,2.798,62.89,Normal
2047,M012,Fan,66.27,3.069,2491.8,3.799,58.05,Normal
2048,M004,Pump,90.44,5.071,6118.9,4.739,78.9,Warning
2049,M007,Conveyor,50.12,1.558,3928.8,4.05,77.54,Normal
2050,M016,Pump,50.83,2.848,2779.0,3.064,61.9,Normal
2051,M011,Fan,69.19,7.631,6424.6,4.461,80.3,Warning
2052,M009,Pump,54.35,2.955,3242.1,2.997,61.79,Normal
2053,M018,Motor,82.42,6.598,6169.8,5.049,77.54,Warning
2054,M013,Fan,98.86,16.343,5748.5,6.984,99.45,Fault
2055,M018,Conveyor,91.59,6.679,4489.0,4.645,81.07,Warning
2056,M006,Conveyor,68.17,3.88,1461.2,2.974,75.96,Normal
2057,M007,Motor,47.38,3.044,1932.1,2.666,63.33,Normal
2058,M005,Pump,63.18,3.261,4506.4,3.145,72.58,Normal
2059,M008,Motor,81.89,4.295,3676.4,4.93,75.5,Warning
2060,M003,Motor,87.23,6.543,5814.7,5.347,73.95,Warning
2061,M018,Compressor,72.59,1.884,3818.4,2.934,63.3,Normal
2062,M001,Pump,68.38,2.119,760.0,3.192,67.98,Normal
2063,M017,Conveyor,61.98,2.342,4605.1,3.21,64.09,Normal
2064,M010,Motor,67.74,1.1,1613.8,3.111,53.78,Normal
2065,M011,Motor,51.25,2.993,924.4,4.106,55.34,Normal
2066,M011,Fan,54.46,4.049,652.4,3.678,66.35,Normal
2067,M005,Conveyor,52.66,3.215,173.5,3.882,71.38,Normal
2068,M012,Compressor,117.94,13.615,7057.8,5.771,105.26,Fault
2069,M012,Compressor,81.67,4.462,4364.3,4.91,80.86,Warning
2070,M020,Fan,52.77,3.645,2719.0,3.087,65.92,Normal
2071,M005,Pump,57.79,2.259,2533.2,3.291,62.26,Normal
2072,M006,Compressor,76.38,1.945,2802.1,4.147,66.61,Normal
2073,M007,Conveyor,112.45,10.039,7248.6,7.463,95.47,Fault
2074,M005,Compressor,75.96,2.573,764.4,4.174,63.45,Normal
2075,M018,Compressor,65.62,3.106,3814.6,2.952,61.45,Normal
2076,M006,Pump,76.12,1.658,4861.2,2.831,60.88,Normal
2077,M009,Fan,68.21,3.03,574.3,3.691,62.45,Normal
2078,M003,Conveyor,70.66,1.276,2823.1,3.708,63.69,Normal
2079,M012,Fan,64.7,3.914,2867.9,3.172,58.39,Normal
2080,M006,Conveyor,57.6,2.456,2486.0,3.675,71.38,Normal
2081,M003,Fan,96.85,13.887,9873.7,5.114,97.92,Fault
2082,M013,Pump,57.12,0.561,474.8,2.97,65.37,Normal
2083,M020,Compressor,72.31,1.525,2981.0,2.93,58.69,Normal
2084,M010,Fan,53.77,1.86,4883.6,3.303,64.33,Normal
2085,M002,Fan,59.42,1.887,4022.4,3.963,65.54,Normal
2086,M012,Fan,67.25,1.748,4167.9,3.839,66.38,Normal
2087,M010,Fan,42.85,3.885,3467.6,3.068,69.02,Normal
2088,M018,Conveyor,93.52,4.497,6840.5,4.268,89.49,Warning
2089,M010,Compressor,97.42,7.212,7992.4,4.917,80.37,Warning
2090,M013,Motor,61.9,2.439,3237.0,3.535,62.98,Normal
2091,M008,Motor,89.68,7.041,7265.5,5.185,80.98,Warning
2092,M017,Fan,81.12,7.642,6320.3,4.383,88.05,Warning
2093,M001,Motor,49.94,1.576,3674.0,3.397,56.28,Normal
2094,M001,Conveyor,56.81,2.165,4838.8,4.069,64.79,Normal
2095,M002,Compressor,63.43,2.859,4390.1,3.35,66.92,Normal
2096,M014,Pump,98.12,13.973,9625.6,7.224,88.86,Fault
2097,M019,Motor,116.01,7.592,9246.6,4.981,93.3,Fault
2098,M015,Conveyor,63.5,2.777,2593.4,4.184,79.37,Normal
2099,M016,Fan,57.86,3.716,114.8,3.964,62.88,Normal
2100,M016,Pump,59.02,2.592,4549.3,3.572,74.41,Normal
2101,M005,Compressor,65.63,1.748,2989.4,3.525,76.65,Normal
2102,M017,Pump,58.57,0.685,223.5,4.089,62.24,Normal
2103,M007,Fan,60.83,2.307,2609.4,3.157,71.19,Normal
2104,M001,Motor,68.78,2.78,2440.7,3.28,62.27,Normal
2105,M009,Compressor,70.39,1.247,2460.9,3.647,73.32,Normal
2106,M007,Pump,79.68,3.71,6174.6,4.86,82.24,Warning
2107,M012,Compressor,55.15,3.545,189.0,3.018,70.32,Normal
2108,M012,Motor,120.93,15.356,5107.8,6.533,92.69,Fault
2109,M001,Pump,95.91,14.745,8032.2,5.698,93.05,Fault
2110,M013,Fan,42.22,4.409,1507.0,4.39,69.36,Normal
2111,M007,Fan,79.04,6.202,5487.0,5.096,75.0,Warning
2112,M003,Fan,46.24,1.85,3403.0,3.992,73.28,Normal
2113,M012,Motor,64.64,3.034,3845.8,3.858,65.16,Normal
2114,M011,Motor,76.51,5.811,4863.7,4.939,74.26,Warning
2115,M001,Fan,81.64,6.743,4482.3,5.067,76.4,Warning
2116,M007,Motor,87.86,5.707,3403.6,4.169,80.64,Warning
2117,M016,Motor,53.19,3.64,1867.7,3.851,55.47,Normal
2118,M002,Motor,66.45,3.169,2978.6,3.134,67.52,Normal
2119,M005,Compressor,68.62,2.164,2106.0,4.053,60.96,Normal
2120,M013,Motor,76.2,4.097,6886.1,4.582,67.08,Warning
2121,M007,Motor,45.86,3.472,3186.4,3.006,55.97,Normal
2122,M006,Pump,60.76,2.363,4836.0,3.065,57.87,Normal
2123,M020,Motor,61.64,1.785,4013.2,3.715,56.5,Normal
2124,M003,Fan,81.4,5.756,4926.4,4.748,75.44,Warning
2125,M017,Fan,56.42,3.186,121.8,2.941,62.39,Normal
2126,M020,Compressor,71.1,3.144,3538.1,4.375,63.81,Normal
2127,M017,Compressor,76.09,4.547,312.6,3.617,61.71,Normal
2128,M005,Pump,80.91,4.576,6427.7,4.394,74.58,Warning
2129,M009,Conveyor,90.56,4.704,6315.9,4.583,82.92,Warning
2130,M010,Motor,84.57,4.576,4925.1,4.891,69.78,Warning
2131,M003,Motor,52.17,2.116,1534.8,3.211,63.66,Normal
2132,M019,Conveyor,54.71,3.173,3996.5,3.033,72.75,Normal
2133,M005,Motor,79.47,6.032,3930.6,4.274,73.35,Warning
2134,M017,Motor,109.43,8.162,9755.6,7.356,85.02,Fault
2135,M012,Conveyor,87.16,6.104,2971.0,5.638,80.28,Warning
2136,M014,Compressor,53.22,1.127,2070.1,3.224,65.96,Normal
2137,M014,Conveyor,55.59,3.58,4279.6,2.995,62.89,Normal
2138,M008,Compressor,56.48,4.026,1595.1,3.744,65.83,Normal
2139,M014,Compressor,84.11,5.883,6005.0,5.323,88.83,Warning
2140,M016,Pump,73.18,4.314,5964.2,5.043,74.88,Warning
2141,M001,Motor,67.41,2.256,3508.8,3.48,67.06,Normal
2142,M016,Conveyor,67.64,3.878,1833.5,3.466,63.91,Normal
2143,M011,Compressor,75.44,1.347,4950.0,3.124,72.19,Normal
2144,M002,Compressor,56.49,2.427,4532.3,4.233,65.47,Normal
2145,M002,Compressor,110.63,14.65,8920.0,5.323,105.5,Fault
2146,M019,Pump,50.7,2.981,3852.4,3.993,57.16,Normal
2147,M007,Fan,62.96,3.963,4560.2,2.855,75.49,Normal
2148,M019,Motor,77.06,7.088,6620.0,4.387,73.31,Warning
2149,M004,Fan,41.5,3.799,1519.2,4.072,67.83,Normal
2150,M008,Compressor,112.69,4.548,4216.8,4.325,85.31,Warning
2151,M009,Compressor,67.41,2.372,3197.5,3.136,72.19,Normal
2152,M008,Compressor,74.69,2.999,2797.3,3.497,66.28,Normal
2153,M020,Pump,58.83,2.657,4881.2,4.024,56.9,Normal
2154,M007,Compressor,97.26,4.22,5933.2,5.254,77.24,Warning
2155,M010,Motor,62.92,3.805,1700.8,2.864,67.45,Normal
2156,M018,Motor,53.53,2.829,3572.5,3.546,57.67,Normal
2157,M003,Pump,80.37,4.828,7351.5,5.648,71.65,Warning
2158,M003,Conveyor,76.4,7.401,7988.7,5.264,80.36,Warning
2159,M016,Conveyor,65.11,1.546,3390.0,3.651,69.04,Normal
2160,M001,Conveyor,60.48,3.121,4799.7,3.333,71.1,Normal
2161,M004,Compressor,105.53,8.214,9616.8,6.682,104.18,Fault
2162,M009,Fan,50.38,3.133,1834.6,3.054,61.16,Normal
2163,M012,Fan,64.77,3.453,4675.6,3.688,62.23,Normal
2164,M007,Pump,63.47,3.21,2119.3,3.837,58.48,Normal
2165,M002,Compressor,66.0,1.637,2730.4,3.653,59.02,Normal
2166,M006,Pump,46.46,2.452,3877.3,4.076,58.66,Normal
2167,M012,Pump,59.43,2.307,818.6,3.069,67.99,Normal
2168,M015,Motor,85.53,5.742,3232.9,4.769,73.38,Warning
2169,M010,Compressor,108.35,9.932,6669.3,6.759,106.06,Fault
2170,M007,Conveyor,67.3,3.996,2241.8,3.412,67.98,Normal
2171,M001,Fan,82.43,5.409,4986.0,5.663,80.37,Warning
2172,M019,Conveyor,54.4,1.931,1390.3,3.662,61.84,Normal
2173,M020,Pump,46.53,1.013,4246.6,3.904,56.66,Normal
2174,M007,Motor,54.32,1.924,3288.0,4.056,65.4,Normal
2175,M010,Conveyor,128.4,6.573,5824.3,5.176,93.6,Fault
2176,M015,Compressor,93.56,5.011,4818.1,5.572,85.19,Warning
2177,M002,Compressor,76.52,2.503,4936.1,3.031,67.62,Normal
2178,M006,Motor,116.51,10.396,6950.0,6.005,80.07,Fault
2179,M007,Compressor,66.13,2.581,1800.4,3.968,62.7,Normal
2180,M020,Pump,61.88,2.808,2788.5,3.616,66.29,Normal
2181,M004,Motor,44.83,2.798,3045.7,3.774,56.18,Normal
2182,M010,Compressor,63.04,1.556,4538.3,4.131,71.16,Normal
2183,M010,Conveyor,63.81,2.873,4750.1,3.406,68.68,Normal
2184,M011,Fan,86.19,8.416,4630.9,4.525,86.37,Warning
2185,M004,Pump,50.05,1.918,4467.8,3.494,60.54,Normal
2186,M005,Motor,81.19,7.111,5375.6,4.489,74.42,Warning
2187,M008,Fan,51.45,3.578,4060.9,3.356,55.82,Normal
2188,M014,Conveyor,70.32,1.943,4857.2,4.029,76.35,Normal
2189,M002,Pump,81.71,4.31,3193.2,5.054,87.34,Warning
2190,M005,Motor,71.42,5.116,4399.3,4.268,76.86,Warning
2191,M008,Fan,82.05,7.783,4018.3,4.942,80.45,Warning
2192,M014,Fan,36.52,4.32,3663.9,3.124,58.48,Normal
2193,M019,Compressor,51.34,1.266,2132.0,3.936,60.86,Normal
2194,M001,Conveyor,106.55,6.761,7746.7,6.985,104.12,Fault
2195,M017,Conveyor,68.13,2.232,3810.2,3.363,77.17,Normal
2196,M012,Fan,46.66,1.795,4029.5,4.002,69.79,Normal
2197,M004,Pump,61.89,1.875,1700.0,3.915,67.56,Normal
2198,M008,Conveyor,68.62,3.879,690.4,3.288,64.94,Normal
2199,M006,Compressor,91.83,5.489,3656.8,4.197,75.82,Warning
2200,M011,Compressor,94.64,4.247,7488.3,5.116,75.2,Warning
2201,M007,Compressor,78.75,1.311,79.5,3.739,65.35,Normal
2202,M018,Pump,56.27,0.545,3473.1,3.363,70.63,Normal
2203,M001,Fan,68.42,4.424,5495.6,5.681,76.18,Warning
2204,M001,Compressor,71.4,3.874,1423.0,3.757,70.32,Normal
2205,M001,Motor,87.34,4.024,3092.6,4.611,72.37,Warning
2206,M005,Compressor,66.71,1.992,3738.6,4.294,65.13,Normal
2207,M018,Fan,76.77,7.071,7512.3,5.406,77.69,Warning
2208,M003,Fan,67.33,2.144,2307.9,3.907,60.14,Normal
2209,M014,Fan,83.76,5.147,6696.1,4.841,86.61,Warning
2210,M008,Pump,53.11,1.772,1583.6,3.225,57.9,Normal
2211,M009,Motor,72.8,3.144,2887.9,3.592,66.83,Normal
2212,M003,Motor,88.19,10.916,6467.2,5.143,95.62,Fault
2213,M002,Conveyor,119.15,14.09,8315.5,6.649,92.39,Fault
2214,M004,Pump,63.25,2.053,700.8,3.707,74.06,Normal
2215,M013,Pump,62.94,1.827,2496.4,3.872,69.35,Normal
2216,M009,Compressor,79.19,1.438,1465.8,3.847,73.58,Normal
2217,M015,Conveyor,68.11,2.09,785.6,3.481,60.86,Normal
2218,M020,Conveyor,66.5,2.042,4045.8,3.847,71.33,Normal
2219,M020,Fan,64.53,3.253,1299.5,4.027,60.81,Normal
2220,M008,Compressor,102.2,15.125,9708.3,6.914,106.33,Fault
2221,M008,Motor,49.32,2.861,1350.9,3.886,57.3,Normal
2222,M003,Compressor,50.32,1.081,1662.1,3.075,59.29,Normal
2223,M013,Fan,43.73,3.691,1791.0,2.934,60.57,Normal
2224,M007,Fan,45.16,2.043,3912.0,2.939,68.56,Normal
2225,M014,Pump,85.94,6.472,4693.6,4.491,84.37,Warning
2226,M020,Fan,64.51,3.561,4895.3,2.913,58.39,Normal
2227,M011,Compressor,117.15,6.762,5071.9,7.043,95.16,Fault
2228,M010,Compressor,57.13,1.788,3581.2,3.434,65.58,Normal
2229,M002,Pump,55.57,1.761,2698.8,3.507,56.23,Normal
2230,M018,Motor,68.59,3.424,3271.4,3.391,62.56,Normal
2231,M012,Compressor,84.15,3.672,6800.7,4.646,85.72,Warning
2232,M012,Pump,112.39,9.149,5636.3,6.207,79.6,Fault
2233,M020,Fan,64.18,2.438,1337.5,3.106,68.05,Normal
2234,M010,Fan,57.09,4.063,3555.5,3.248,65.16,Normal
2235,M005,Conveyor,67.88,2.828,659.9,2.987,74.7,Normal
2236,M009,Pump,62.68,1.311,201.4,3.928,63.16,Normal
2237,M012,Pump,131.85,12.818,8989.8,6.708,94.38,Fault
2238,M005,Conveyor,89.75,7.173,5418.1,5.216,84.58,Warning
2239,M007,Compressor,94.32,6.422,4073.1,4.814,84.79,Warning
2240,M009,Fan,49.63,4.216,3312.1,3.231,70.47,Normal
2241,M012,Compressor,91.34,11.034,5929.0,6.634,90.6,Fault
2242,M005,Fan,53.4,2.038,4730.9,4.233,69.45,Normal
2243,M020,Pump,109.48,10.117,8526.1,4.828,87.5,Fault
2244,M009,Motor,69.78,6.138,6226.6,4.782,76.3,Warning
2245,M015,Motor,46.5,1.905,3934.5,2.848,55.73,Normal
2246,M001,Compressor,76.72,2.95,611.8,2.96,59.59,Normal
2247,M018,Motor,71.24,0.833,1702.8,3.81,58.18,Normal
2248,M017,Conveyor,75.94,1.78,4576.2,3.372,70.2,Normal
2249,M009,Conveyor,94.33,11.158,6879.4,6.562,102.4,Fault
2250,M009,Pump,57.81,2.822,2795.1,4.347,60.57,Normal
2251,M020,Pump,67.97,0.661,1974.3,4.002,61.12,Normal
2252,M007,Conveyor,85.06,4.9,3840.2,4.763,91.52,Warning
2253,M008,Conveyor,86.65,5.522,3032.1,3.94,82.03,Warning
2254,M019,Compressor,73.37,3.832,3855.3,4.0,61.99,Normal
2255,M013,Conveyor,75.18,3.989,761.4,3.134,60.67,Normal
2256,M013,Conveyor,44.94,2.935,3961.8,3.827,74.34,Normal
2257,M007,Motor,42.83,3.792,1220.6,3.893,56.37,Normal
2258,M015,Pump,64.49,2.668,2159.0,2.84,58.32,Normal
2259,M019,Pump,85.45,6.055,7898.6,5.085,76.97,Warning
2260,M003,Motor,65.16,2.918,4038.7,3.78,65.54,Normal
2261,M016,Motor,42.01,1.438,2505.9,3.899,64.28,Normal
2262,M006,Compressor,55.14,1.777,4265.7,4.091,68.71,Normal
2263,M007,Compressor,91.8,3.776,6659.0,5.293,75.48,Warning
2264,M013,Conveyor,47.16,2.353,2722.8,4.003,68.17,Normal
2265,M015,Conveyor,123.52,14.343,8556.7,5.886,101.57,Fault
2266,M010,Motor,66.44,3.394,350.1,3.105,57.46,Normal
2267,M010,Motor,46.98,0.841,388.5,3.993,56.53,Normal
2268,M002,Pump,54.93,1.861,1520.7,3.991,61.58,Normal
2269,M007,Fan,65.55,2.391,4103.3,4.052,57.58,Normal
2270,M005,Motor,52.13,2.234,514.0,2.764,58.45,Normal
2271,M019,Fan,89.43,12.341,8457.6,5.314,91.55,Fault
2272,M019,Motor,61.13,2.936,2184.3,3.224,60.27,Normal
2273,M019,Pump,64.05,3.082,2114.5,3.27,60.65,Normal
2274,M014,Fan,62.81,3.625,2430.8,3.249,56.97,Normal
2275,M016,Pump,61.06,0.594,3946.3,3.54,71.76,Normal
2276,M012,Pump,83.73,6.01,7372.9,5.065,74.61,Warning
2277,M014,Conveyor,50.32,3.651,3004.8,3.967,64.69,Normal
2278,M016,Motor,51.47,3.348,3805.7,4.001,55.14,Normal
2279,M016,Motor,52.88,3.0,3760.8,2.905,69.79,Normal
2280,M010,Compressor,49.27,3.877,60.9,3.391,67.9,Normal
2281,M008,Conveyor,55.55,2.595,2194.3,2.915,63.54,Normal
2282,M014,Pump,52.71,2.693,2871.6,3.962,67.56,Normal
2283,M004,Compressor,76.36,3.735,1111.2,2.757,57.88,Normal
2284,M007,Compressor,67.8,3.594,347.5,3.076,71.08,Normal
2285,M008,Fan,59.27,2.526,2308.2,3.855,70.23,Normal
2286,M011,Fan,37.7,1.576,1370.9,3.064,64.97,Normal
